# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 57K of event 'cache-references'
# Event count (approx.): 25866072
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................
#
     0.00%  G1 Refine#20     libc-2.28.so        [.] get_free_list
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] handle_mm_fault
     0.00%  VM Thread        [kernel.kallsyms]   [k] copy_namespaces
     0.00%  VM Thread        libjvm.so           [.] InlineCacheBuffer::is_empty
     0.00%  VM Thread        libjvm.so           [.] Mutex::lock_without_safepoint_check
     0.00%  java             ld-2.28.so          [.] _dl_init_paths
     0.00%  java             ld-2.28.so          [.] _dl_map_object
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] kernfs_fop_open
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] find_vma
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] account_user_time
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] find_vma
     0.00%  GC Thread#15     [kernel.kallsyms]   [k] handle_mm_fault
     0.00%  GC Thread#15     [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#15     libjvm.so           [.] AgeTable::AgeTable
     0.00%  java             [kernel.kallsyms]   [k] __rb_insert_augmented
     0.00%  java             libc-2.28.so        [.] calloc
     0.00%  java             libjvm.so           [.] Threads::create_vm
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] anon_vma_interval_tree_insert
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] split_huge_pmd_address
     0.00%  G1 Refine#7      [kernel.kallsyms]   [k] ctx_sched_out
     0.00%  java             libelf-0.176.so     [.] elf_strptr
     0.00%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::create_new_metadata
     0.00%  C2 CompilerThre  libjvm.so           [.] memcpy@plt
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] __cgroup_account_cputime
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] irq_work_run_list
     0.00%  GC Thread#9      libjvm.so           [.] PtrQueueSet::try_enqueue
     0.00%  java             [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.00%  java             libc-2.28.so        [.] _IO_un_link
     0.00%  java             libjvm.so           [.] Method::link_method
     0.00%  C2 CompilerThre  libjvm.so           [.] ConvI2LNode::Ideal
     0.00%  C2 CompilerThre  libjvm.so           [.] Opaque2Node::hash
     0.00%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::xdual
     0.00%  G1 Refine#18     [kernel.kallsyms]   [k] __perf_event_task_sched_out
     0.00%  G1 Refine#7      [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  GC Thread#0      libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#21     libjvm.so           [.] GangWorker::loop
     0.00%  GC Thread#21     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Conc#0        [kernel.kallsyms]   [k] get_signal
     0.00%  G1 Refine#14     libpthread-2.28.so  [.] pthread_testcancel
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  java             [kernel.kallsyms]   [k] __x86_indirect_thunk_r14
     0.00%  C2 CompilerThre  libjvm.so           [.] Assembler::emit_compressed_disp_byte
     0.00%  G1 Refine#11     libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] select_task_rq_fair
     0.00%  G1 Refine#3      libjvm.so           [.] ConcurrentGCThread::should_terminate
     0.00%  GC Thread#19     libc-2.28.so        [.] _int_free
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] task_numa_fault
     0.00%  java             [kernel.kallsyms]   [k] vma_adjust_trans_huge
     0.00%  C1 CompilerThre  libjvm.so           [.] SystemDictionary::check_signature_loaders
     0.00%  C2 CompilerThre  libjvm.so           [.] Node::replace_edge
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::implicit_null_check
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] syscall_return_via_sysret
     0.00%  C2 CompilerThre  libjvm.so           [.] State::MachNodeGenerator
     0.00%  C2 CompilerThre  libjvm.so           [.] State::_sub_Op_ConP
     0.00%  Finalizer        libjvm.so           [.] ObjectMonitor::exit
     0.00%  G1 Refine#21     libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  GC Thread#20     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  C1 CompilerThre  libjvm.so           [.] GraphBuilder::args_list_for_profiling
     0.00%  G1 Refine#13     libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  Reference Handl  [kernel.kallsyms]   [k] perf_iterate_ctx
     0.00%  java             [kernel.kallsyms]   [k] netif_skb_features
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] rcu_note_context_switch
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] new_slab
     0.00%  GC Thread#1      libc-2.28.so        [.] __memset_avx2_unaligned_erms
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] get_futex_key
     0.00%  GC Thread#10     libjvm.so           [.] G1MergeHeapRootsTask::G1MergeCardSetClosure::do_heap_region
     0.00%  GC Thread#11     [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] clear_huge_page
     0.00%  GC Thread#2      libc-2.28.so        [.] __libc_malloc
     0.00%  GC Thread#7      libjvm.so           [.] GCIdMark::~GCIdMark
     0.00%  Reference Handl  libc-2.28.so        [.] __strstr_sse2_unaligned
     0.00%  java             libjvm.so           [.] JNI_ArgumentPusher::JNI_ArgumentPusher
     0.00%  java             libjvm.so           [.] java_lang_Thread::is_stillborn
     0.00%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::invoke_load_arguments
     0.00%  C1 CompilerThre  libjvm.so           [.] UTF8::next<unsigned short>
     0.00%  C2 CompilerThre  libjvm.so           [.] ciInstanceKlass::is_interface
     0.00%  C2 CompilerThre  libjvm.so           [.] ciSignature::ciSignature
     0.00%  G1 Refine#12     libjvm.so           [.] G1CardCounts::is_hot
     0.00%  G1 Refine#2      libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Refine#21     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  G1 Refine#7      [kernel.kallsyms]   [k] get_futex_value_locked
     0.00%  G1 Refine#9      libjvm.so           [.] G1ConcurrentRefineThread::activate
     0.00%  G1 Service       ld-2.28.so          [.] __tls_get_addr_slow
     0.00%  G1 Service       libjvm.so           [.] os::PlatformMonitor::wait
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] sync_regs
     0.00%  GC Thread#1      libc-2.28.so        [.] malloc_consolidate
     0.00%  GC Thread#7      libjvm.so           [.] HeapRegionManager::allocate_free_region
     0.00%  C2 CompilerThre  libjvm.so           [.] BarrierSetC2::store_at
     0.00%  C2 CompilerThre  libjvm.so           [.] Dict::doubhash
     0.00%  G1 Refine#19     [kernel.kallsyms]   [k] kmem_cache_alloc_trace
     0.00%  GC Thread#13     libjvm.so           [.] RegisterMap::RegisterMap
     0.00%  GC Thread#21     libjvm.so           [.] G1CollectedHeap::reset_hot_card_cache
     0.00%  GC Thread#22     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  java             [kernel.kallsyms]   [k] __set_current_blocked
     0.00%  java             libjvm.so           [.] RelocIterator::initialize
     0.00%  java             libjvm.so           [.] SystemDictionary::load_shared_class
     0.00%  java             perf-4811.map       [.] int java.lang.Math.max(int, int)
     0.00%  C2 CompilerThre  libjvm.so           [.] Node::set_req
     0.00%  GC Thread#4      libjvm.so           [.] G1MergeHeapRootsTask::G1MergeCardSetClosure::do_heap_region
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] __do_page_fault
     0.00%  GC Thread#7      libjvm.so           [.] G1MergeHeapRootsTask::G1MergeLogBufferCardsClosure::do_card_ptr
     0.00%  java             libc-2.28.so        [.] __memset_avx2_erms
     0.00%  java             libc-2.28.so        [.] fread_unlocked
     0.00%  java             libjvm.so           [.] jni_CallObjectMethod
     0.00%  C1 CompilerThre  libjvm.so           [.] LinearScanWalker::split_before_usage
     0.00%  C2 CompilerThre  libjvm.so           [.] InlineTree::ok_to_inline
     0.00%  DPU_WORK_0000    [kernel.kallsyms]   [k] update_nohz_stats
     0.00%  G1 Refine#15     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#18     libc-2.28.so        [.] __libc_malloc
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  java             [kernel.kallsyms]   [k] ksys_mmap_pgoff
     0.00%  C2 CompilerThre  libjvm.so           [.] GrowableArrayArenaAllocator::allocate
     0.00%  G1 Refine#13     [kernel.kallsyms]   [k] find_next_bit
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] kfree
     0.00%  GC Thread#7      libjvm.so           [.] FreeCSetClosure::do_heap_region
     0.00%  C1 CompilerThre  libjvm.so           [.] BlockBegin::substitute_sux
     0.00%  GC Thread#10     libpthread-2.28.so  [.] __pthread_disable_asynccancel
     0.00%  GC Thread#15     [kernel.kallsyms]   [k] schedule
     0.00%  GC Thread#21     libpthread-2.28.so  [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] __do_page_fault
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] down_read_trylock
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] sync_regs
     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] hrtimer_start_range_ns
     0.00%  VM Periodic Tas  libjvm.so           [.] StatSamplerTask::task
     0.00%  java             libjvm.so           [.] OopStorage::try_add_block
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] strncpy_from_user
     0.00%  G1 Refine#13     [kernel.kallsyms]   [k] select_task_rq_fair
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] free_unref_page_prepare.part.69
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] idle_cpu
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] page_cpupid_xchg_last
     0.00%  java             libc-2.28.so        [.] __run_exit_handlers
     0.00%  java             libc-2.28.so        [.] __sigsetjmp
     0.00%  C2 CompilerThre  libjvm.so           [.] GraphKit::set_output_for_allocation
     0.00%  Finalizer        [kernel.kallsyms]   [k] __do_page_fault
     0.00%  G1 Refine#10     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  G1 Refine#6      libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#7      libc-2.28.so        [.] _int_malloc
     0.00%  VM Thread        [kernel.kallsyms]   [k] __srcu_read_unlock
     0.00%  java             libc-2.28.so        [.] dl_iterate_phdr
     0.00%  C1 CompilerThre  libjvm.so           [.] CompileQueue::purge_stale_tasks
     0.00%  C2 CompilerThre  libjvm.so           [.] GraphKit::combine_exception_states
     0.00%  C2 CompilerThre  libjvm.so           [.] IfNode::Ideal
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] find_vma
     0.00%  VM Thread        [kernel.kallsyms]   [k] __mutex_init
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::register_new_node_with_optimizer
     0.00%  G1 Refine#18     [kernel.kallsyms]   [k] native_sched_clock
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] smp_apic_timer_interrupt
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] update_nohz_stats
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] vmacache_find
     0.00%  C2 CompilerThre  libjvm.so           [.] Klass::next_sibling
     0.00%  C2 CompilerThre  libjvm.so           [.] ProjNode::bottom_type
     0.00%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::get_symbol
     0.00%  GC Thread#10     libjvm.so           [.] G1RebuildFreeListTask::work
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#8      libjvm.so           [.] G1Allocator::survivor_attempt_allocation
     0.00%  java             [kernel.kallsyms]   [k] ___bpf_prog_run
     0.00%  java             [kernel.kallsyms]   [k] mix_interrupt_randomness
     0.00%  C1 CompilerThre  libjvm.so           [.] RangeCheckEliminator::calc_bounds
     0.00%  C2 CompilerThre  libjvm.so           [.] IdealLoopTree::counted_loop
     0.00%  C2 CompilerThre  libjvm.so           [.] LoadNode::hash
     0.00%  C2 CompilerThre  libjvm.so           [.] MemBarNode::make
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] task_tick_fair
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] activate_task
     0.00%  GC Thread#4      libjvm.so           [.] CardTable::clear
     0.00%  GC Thread#9      libjvm.so           [.] os::PlatformMonitor::wait
     0.00%  Service Thread   libjvm.so           [.] JvmtiTagMap::has_object_free_events_and_reset
     0.00%  java             libjvm.so           [.] LogConfiguration::disable_outputs
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  G1 Refine#13     libjvm.so           [.] G1HotCardCache::insert
     0.00%  G1 Refine#14     libjvm.so           [.] PosixSemaphore::wait
     0.00%  G1 Refine#4      libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] load_balance
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] mpol_misplaced
     0.00%  java             [kernel.kallsyms]   [k] __vma_link_list
     0.00%  java             [nfs]               [k] nfs_sb_deactive
     0.00%  java             libjvm.so           [.] DepChange::ContextStream::next
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] __bitmap_and
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] __srcu_read_unlock
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] mem_cgroup_throttle_swaprate
     0.00%  GC Thread#11     libjvm.so           [.] G1CollectedHeap::update_used_after_gc
     0.00%  GC Thread#12     libjvm.so           [.] G1GCPhaseTimes::phase_name
     0.00%  GC Thread#15     [kernel.kallsyms]   [k] call_function_interrupt
     0.00%  GC Thread#22     libjvm.so           [.] HeapRegionClaimer::offset_for_worker
     0.00%  C1 CompilerThre  libjvm.so           [.] ValueMap::find_insert
     0.00%  GC Thread#11     libjvm.so           [.] frame::oops_interpreted_do
     0.00%  GC Thread#14     libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.00%  Reference Handl  libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::do_split_if
     0.00%  G1 Refine#20     libjvm.so           [.] G1HotCardCache::insert
     0.00%  GC Thread#18     libjvm.so           [.] Threads::possibly_parallel_oops_do
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] _cond_resched
     0.00%  java             [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  C1 CompilerThre  libjvm.so           [.] Assembler::cmpl
     0.00%  C1 CompilerThre  libjvm.so           [.] LIR_List::unsigned_shift_right
     0.00%  C1 CompilerThre  libpthread-2.28.so  [.] pthread_mutex_trylock
     0.00%  C2 CompilerThre  libjvm.so           [.] Compile::final_graph_reshaping_main_switch
     0.00%  C2 CompilerThre  libjvm.so           [.] Node::hash
     0.00%  C2 CompilerThre  libjvm.so           [.] Parse::return_current
     0.00%  G1 Service       [kernel.kallsyms]   [k] do_futex
     0.00%  G1 Service       [kernel.kallsyms]   [k] getrusage
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] raise_softirq
     0.00%  java             libjvm.so           [.] AllocateHeap
     0.00%  C2 CompilerThre  libjvm.so           [.] GrowableArrayWithAllocator<ciMetadata*, GrowableArray<ciMetadata*> >::grow
     0.00%  C2 CompilerThre  libjvm.so           [.] ciField::ciField
     0.00%  G1 Refine#22     libjvm.so           [.] G1HotCardCache::insert
     0.00%  GC Thread#13     libjvm.so           [.] FreeCSetClosure::do_heap_region
     0.00%  GC Thread#22     libjvm.so           [.] G1Policy::phase_times
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] perf_event_task_tick
     0.00%  C2 CompilerThre  libjvm.so           [.] MemNode::can_see_stored_value
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::get_ctrl
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  G1 Refine#19     [kernel.kallsyms]   [k] cpumask_next
     0.00%  java             ld-2.28.so          [.] __tunable_get_val
     0.00%  C2 CompilerThre  libjvm.so           [.] BitMap::set_union
     0.00%  C2 CompilerThre  libjvm.so           [.] RegionNode::is_CFG
     0.00%  G1 Refine#22     [kernel.kallsyms]   [k] flush_tlb_func_remote
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] call_function_interrupt
     0.00%  GC Thread#13     [vdso]              [.] __vdso_clock_gettime
     0.00%  GC Thread#13     libjvm.so           [.] G1SurvRateGroup::record_surviving_words
     0.00%  GC Thread#22     libpthread-2.28.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  C2 CompilerThre  libjvm.so           [.] AddPNode::Value
     0.00%  C2 CompilerThre  libjvm.so           [.] LoadRangeNode::Identity
     0.00%  G1 Refine#21     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  GC Thread#1      libjvm.so           [.] G1RebuildFreeListTask::work
     0.00%  Monitor Deflati  [kernel.kallsyms]   [k] update_curr
     0.00%  Monitor Deflati  libjvm.so           [.] Monitor::wait_without_safepoint_check
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] __do_sys_sysinfo
     0.00%  C2 CompilerThre  libjvm.so           [.] BCEscapeAnalyzer::compute_escape_info
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] __update_load_avg_se
     0.00%  GC Thread#9      [kernel.kallsyms]   [k] trigger_load_balance
     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] get_futex_value_locked
     0.00%  VM Periodic Tas  ld-2.28.so          [.] update_get_addr
     0.00%  VM Periodic Tas  libjvm.so           [.] Monitor::wait_without_safepoint_check
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] can_migrate_task
     0.00%  C1 CompilerThre  libjvm.so           [.] MacroAssembler::decode_heap_oop
     0.00%  C1 CompilerThre  libjvm.so           [.] RangeCheckEliminator::in_block_motion
     0.00%  C2 CompilerThre  libjvm.so           [.] MethodLiveness::init_basic_blocks
     0.00%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_delete
     0.00%  C2 CompilerThre  libjvm.so           [.] TypeNarrowKlass::make
     0.00%  Service Thread   ld-2.28.so          [.] __tls_get_addr
     0.00%  C1 CompilerThre  libjvm.so           [.] Method::is_method
     0.00%  C2 CompilerThre  libjvm.so           [.] GraphKit::cast_not_null
     0.00%  G1 Refine#6      libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  java             libjvm.so           [.] methodHandle::operator=
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::add_users_to_worklist
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#1      libjvm.so           [.] G1CollectionSet::iterate_part_from
     0.00%  GC Thread#10     libjvm.so           [.] HeapRegionManager::par_iterate
     0.00%  GC Thread#14     libjvm.so           [.] G1ScanClosureBase::G1ScanClosureBase
     0.00%  GC Thread#3      libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] plist_add
     0.00%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::load_immediate
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] tick_sched_do_timer
     0.00%  G1 Refine#20     [kernel.kallsyms]   [k] inherit_event.isra.113
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] deactivate_task
     0.00%  C2 CompilerThre  libjvm.so           [.] BCEscapeAnalyzer::iterate_one_block
     0.00%  C2 CompilerThre  libjvm.so           [.] HaltNode::HaltNode
     0.00%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_find_insert
     0.00%  G1 Refine#13     libpthread-2.28.so  [.] sem_trywait@@GLIBC_2.2.5
     0.00%  G1 Refine#2      libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#6      libjvm.so           [.] G1ConcurrentRefineThread::activate
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] vmacache_find
     0.00%  java             [kernel.kallsyms]   [k] perf_event_mmap_output
     0.00%  C1 CompilerThre  libjvm.so           [.] GraphBuilder::if_same
     0.00%  C1 CompilerThre  libjvm.so           [.] Instruction::as_Phi
     0.00%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::arithmetic_op
     0.00%  C1 CompilerThre  libjvm.so           [.] ciMethod::ciMethod
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::compute_entry_block_pressure
     0.00%  C2 CompilerThre  libjvm.so           [.] TypeFunc::make
     0.00%  G1 Refine#18     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#19     libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] __acct_update_integrals
     0.00%  GC Thread#2      libjvm.so           [.] PtrQueueSet::try_enqueue
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.00%  Service Thread   libjvm.so           [.] OopStorage::delete_empty_blocks
     0.00%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::access_store_at
     0.00%  C1 CompilerThre  libjvm.so           [.] ciBytecodeStream::get_constant_pool_tag
     0.00%  C2 CompilerThre  libjvm.so           [.] MachCallNode::returns_pointer
     0.00%  C2 CompilerThre  libjvm.so           [.] Matcher::find_shared_post_visit
     0.00%  G1 Refine#3      libjvm.so           [.] os::current_stack_base
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] available_idle_cpu
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] down_read_trylock
     0.00%  GC Thread#4      libjvm.so           [.] G1GCPhaseTimes::record_or_add_thread_work_item
     0.00%  C2 CompilerThre  libjvm.so           [.] ciMethod::call_profile_at_bci
     0.00%  GC Thread#9      [kernel.kallsyms]   [k] mark_wake_futex
     0.00%  GC Thread#9      [kernel.kallsyms]   [k] page_fault
     0.00%  java             libjvm.so           [.] InstanceKlass::array_klass_or_null
     0.00%  C2 CompilerThre  libjvm.so           [.] MemNode::optimize_simple_memory_chain
     0.00%  G1 Refine#4      libjvm.so           [.] RSHashTable::add_card
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] update_rq_clock
     0.00%  VM Thread        [kernel.kallsyms]   [k] lru_add_drain_cpu
     0.00%  C2 CompilerThre  libjvm.so           [.] GraphKit::clone_map
     0.00%  C2 CompilerThre  libjvm.so           [.] ProjNode::hash
     0.00%  G1 Refine#19     libjvm.so           [.] GlobalCounter::write_synchronize
     0.00%  GC Thread#4      libjvm.so           [.] AllocateHeap
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  C1 CompilerThre  libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<1335398ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 1335398ul>::oop_access_barrier
     0.00%  C1 CompilerThre  libjvm.so           [.] Runtime1::generate_handle_exception
     0.00%  C1 CompilerThre  libjvm.so           [.] nmethod::oops_do
     0.00%  C2 CompilerThre  libjvm.so           [.] Parse::Parse
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.00%  G1 Refine#10     [kernel.kallsyms]   [k] llist_add_batch
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] intel_pstate_update_util_hwp
     0.00%  GC Thread#15     libjvm.so           [.] G1RedirtyCardsLocalQueueSet::enqueue
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] remove_migration_pte
     0.00%  C2 CompilerThre  libjvm.so           [.] TypeAryPtr::hash
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] get_page_from_freelist
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] call_function_interrupt
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] page_fault
     0.00%  java             libjvm.so           [.] AdapterHandlerLibrary::get_adapter
     0.00%  java             perf-4811.map       [.] flush_icache_stub
     0.00%  C2 CompilerThre  libjvm.so           [.] nmethod::log_state_change
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  GC Thread#22     libjvm.so           [.] YoungGCTracer::should_report_promotion_events
     0.00%  java             libjvm.so           [.] InstanceKlass::find_interface_field
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.00%  G1 Refine#15     [kernel.kallsyms]   [k] native_flush_tlb_others
     0.00%  GC Thread#2      libjvm.so           [.] G1RemSet::scan_collection_set_regions
     0.00%  GC Thread#7      libc-2.28.so        [.] __memset_avx2_unaligned_erms
     0.00%  VM Thread        [kernel.kallsyms]   [k] unmap_page_range
     0.00%  C2 CompilerThre  libjvm.so           [.] StartNode::Opcode
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] x86_pmu_event_init
     0.00%  G1 Refine#7      libjvm.so           [.] InstanceMirrorKlass::oop_size
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  GC Thread#5      [kernel.kallsyms]   [k] flush_tlb_func_remote
     0.00%  C1 CompilerThre  libjvm.so           [.] Invoke::input_values_do
     0.00%  G1 Refine#7      [kernel.kallsyms]   [k] find_vma
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] __cgroup_account_cputime_field
     0.00%  GC Thread#14     libjvm.so           [.] JNIHandleBlock::oops_do
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] __mod_node_page_state
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] copy_page
     0.00%  Service Thread   libjvm.so           [.] OopStorage::has_cleanup_work_and_reset
     0.00%  VM Periodic Tas  libjvm.so           [.] PeriodicTask::time_to_wait
     0.00%  C1 CompilerThre  libjvm.so           [.] LIR_List::move
     0.00%  C2 CompilerThre  libc-2.28.so        [.] _IO_vfprintf
     0.00%  C2 CompilerThre  libjvm.so           [.] ClassHierarchyIterator::next
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] read_tsc
     0.00%  GC Thread#3      [vdso]              [.] __vdso_clock_gettime
     0.00%  C1 CompilerThre  libjvm.so           [.] restore_fpu
     0.00%  C2 CompilerThre  libjvm.so           [.] rFlagsRegUOper::clone
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] pids_can_fork
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] entry_SYSCALL_64
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] handle_mm_fault
     0.00%  C1 CompilerThre  libjvm.so           [.] GraphBuilder::initialize
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] kmem_cache_alloc
     0.00%  G1 Refine#6      [kernel.kallsyms]   [k] select_task_rq_fair
