# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 112K of event 'cache-references'
# Event count (approx.): 59619590
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................
#
     0.01%  GC Thread#6      libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.01%  G1 Refine#1      [kernel.kallsyms]   [k] __perf_event_task_sched_out
     0.01%  G1 Refine#14     [kernel.kallsyms]   [k] rb_erase_cached
     0.01%  G1 Refine#22     libjvm.so           [.] G1HotCardCache::insert
     0.01%  GC Thread#20     libpthread-2.28.so  [.] __pthread_mutex_lock
     0.01%  GC Thread#3      [kernel.kallsyms]   [k] run_timer_softirq
     0.01%  GC Thread#6      [kernel.kallsyms]   [k] wake_q_add
     0.01%  C1 CompilerThre  libjvm.so           [.] ValueMap::increase_table_size
     0.01%  G1 Refine#11     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.01%  GC Thread#16     libjvm.so           [.] TaskTerminator::offer_termination
     0.01%  GC Thread#19     [kernel.kallsyms]   [k] hrtick_update
     0.01%  GC Thread#6      [kernel.kallsyms]   [k] page_cpupid_xchg_last
     0.01%  GC Thread#2      [kernel.kallsyms]   [k] page_counter_try_charge
     0.01%  java             libc-2.28.so        [.] __memcpy_avx_unaligned_erms
     0.01%  java             libelf-0.176.so     [.] elf_strptr
     0.01%  G1 Refine#4      libjvm.so           [.] G1DirtyCardQueueSet::refine_buffer
     0.01%  GC Thread#6      [kernel.kallsyms]   [k] get_futex_value_locked
     0.01%  C2 CompilerThre  [kernel.kallsyms]   [k] sync_regs
     0.01%  java             [kernel.kallsyms]   [k] account_user_time
     0.01%  java             [kernel.kallsyms]   [k] timekeeping_update
     0.01%  java             [kernel.kallsyms]   [k] ttwu_do_activate
     0.01%  C1 CompilerThre  libjvm.so           [.] GraphBuilder::header_block
     0.01%  G1 Refine#8      libjvm.so           [.] Mutex::unlock
     0.01%  GC Thread#6      [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] hrtimer_active
     0.00%  GC Thread#10     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#6      libpthread-2.28.so  [.] __lll_lock_wait
     0.00%  C2 CompilerThre  libjvm.so           [.] Dict::Insert
     0.00%  G1 Refine#6      libjvm.so           [.] NonJavaThread::remove_from_the_list
     0.00%  GC Thread#19     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  C1 CompilerThre  libjvm.so           [.] MethodLiveness::BasicBlock::get_liveness_at
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::compute_early_ctrl
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] __update_load_avg_se
     0.00%  G1 Refine#17     libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Refine#6      libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] cpu_load_update
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] activate_task
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] resched_curr
     0.00%  GC Thread#4      [kernel.kallsyms]   [k] ktime_get_update_offsets_now
     0.00%  java             [kernel.kallsyms]   [k] account_process_tick
     0.00%  G1 Refine#10     libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#4      libjvm.so           [.] oopDesc::size_given_klass
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] native_flush_tlb_one_user
     0.00%  GC Thread#4      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  java             libpthread-2.28.so  [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] task_tick_fair
     0.00%  G1 Refine#14     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  G1 Refine#9      [kernel.kallsyms]   [k] clear_page_erms
     0.00%  GC Thread#15     [kernel.kallsyms]   [k] __free_pages_ok
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] mark_wake_futex
     0.00%  GC Thread#21     libjvm.so           [.] GangWorker::loop
     0.00%  G1 Refine#0      libjvm.so           [.] CHeapBitMap::CHeapBitMap
     0.00%  GC Thread#21     libpthread-2.28.so  [.] __pthread_mutex_lock
     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] down_write_killable
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] account_entity_enqueue
     0.00%  GC Thread#21     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  java             perf-5443.map       [.] boolean java.util.HashSet.contains(java.lang.Object)
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] futex_wait_setup
     0.00%  GC Thread#21     libjvm.so           [.] GenericTaskQueueSet<OverflowTaskQueue<ScannerTask, (MEMFLAGS)5, 131072u>, (MEMFLAGS)5>::tasks
     0.00%  java             [kernel.kallsyms]   [k] bictcp_cwnd_event
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] ktime_get_update_offsets_now
     0.00%  java             [kernel.kallsyms]   [k] find_busiest_group
     0.00%  G1 Refine#8      libjvm.so           [.] oopDesc::size_given_klass
     0.00%  GC Thread#10     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] try_to_wake_up
     0.00%  GC Thread#20     libjvm.so           [.] BufferNode::Allocator::allocate
     0.00%  G1 Refine#7      libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#7      libjvm.so           [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] mark_wake_futex
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] rwsem_down_read_failed
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] llist_add_batch
     0.00%  java             [kernel.kallsyms]   [k] change_protection
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] rcu_nmi_exit
     0.00%  GC Thread#2      libpthread-2.28.so  [.] pthread_mutex_trylock
     0.00%  C1 CompilerThre  libjvm.so           [.] ValueStack::ValueStack
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] __handle_mm_fault
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] enqueue_task_fair
     0.00%  G1 Refine#7      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  GC Thread#13     libpthread-2.28.so  [.] pthread_mutex_unlock
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] load_balance
     0.00%  java             libdpuhw.so.2023.1  [.] xeon_sp_read_from_cis
     0.00%  java             libudev.so.1.6.13   [.] 0x000000000000f283
     0.00%  G1 Refine#9      libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#9      libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  java             libjvm.so           [.] SymbolTable::do_lookup
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::is_dominator
     0.00%  G1 Refine#14     libjvm.so           [.] G1DirtyCardQueueSet::discard_max_cards_padding
     0.00%  G1 Refine#15     [kernel.kallsyms]   [k] __free_pages
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] native_apic_msr_eoi_write
     0.00%  G1 Refine#20     [kernel.kallsyms]   [k] enqueue_entity
     0.00%  G1 Refine#8      libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  GC Thread#0      libjvm.so           [.] G1EvacuateRegionsTask::evacuate_live_objects
     0.00%  GC Thread#16     libpthread-2.28.so  [.] __pthread_mutex_lock
     0.00%  java             [kernel.kallsyms]   [k] futex_wake
     0.00%  G1 Refine#11     libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] check_preempt_curr
     0.00%  java             [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.00%  G1 Refine#20     libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Refine#3      libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  java             [kernel.kallsyms]   [k] generic_file_read_iter
     0.00%  java             [kernel.kallsyms]   [k] native_apic_msr_eoi_write
     0.00%  java             [sunrpc]            [k] unx_lookup_cred
     0.00%  java             libdpu.so.0.0       [.] dpu_copy_symbol_dpu
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] mark_wake_futex
     0.00%  C1 CompilerThre  ld-2.28.so          [.] __tls_get_addr_slow
     0.00%  G1 Refine#10     libjvm.so           [.] G1HotCardCache::insert
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] _cond_resched
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] futex_wake
     0.00%  GC Thread#16     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#17     libpthread-2.28.so  [.] __pthread_mutex_lock
     0.00%  java             perf-5443.map       [.] int java.lang.String.length()
     0.00%  G1 Refine#17     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  GC Thread#10     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  java             [kernel.kallsyms]   [k] update_cfs_group
     0.00%  java             libjvm.so           [.] SymbolTable::do_add_if_needed
     0.00%  java             libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  G1 Refine#10     libc-2.28.so        [.] __memset_avx2_erms
     0.00%  G1 Refine#17     libjvm.so           [.] RSHashTable::add_card
     0.00%  G1 Refine#18     libjvm.so           [.] G1RemSet::clean_card_before_refine
     0.00%  G1 Refine#19     libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] resched_curr
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] rcu_all_qs
     0.00%  java             [kernel.kallsyms]   [k] __usecs_to_jiffies
     0.00%  C1 CompilerThre  libjvm.so           [.] Dependencies::initialize
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] __do_page_fault
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] get_futex_value_locked
     0.00%  GC Thread#17     libpthread-2.28.so  [.] __condvar_dec_grefs
     0.00%  GC Thread#6      libpthread-2.28.so  [.] __condvar_dec_grefs
     0.00%  java             libpthread-2.28.so  [.] __lll_lock_wait
     0.00%  G1 Refine#20     [kernel.kallsyms]   [k] ktime_get_update_offsets_now
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  G1 Refine#6      libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#9      libjvm.so           [.] G1ConcurrentRefineThread::activate
     0.00%  GC Thread#0      [vdso]              [.] __vdso_clock_gettime
     0.00%  GC Thread#0      libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  GC Thread#19     [kernel.kallsyms]   [k] place_entity
     0.00%  java             libc-2.28.so        [.] _int_realloc
     0.00%  java             libdpu.so.0.0       [.] dpu_load_elf_program_from_elf_info
     0.00%  java             libjvm.so           [.] ClassFileParser::post_process_parsed_stream
     0.00%  GC Thread#16     libc-2.28.so        [.] _int_malloc
     0.00%  java             [kernel.kallsyms]   [k] account_entity_enqueue
     0.00%  G1 Refine#12     libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#16     libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] wake_up_q
     0.00%  G1 Refine#6      [vdso]              [.] 0x00000000000009f9
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] find_next_bit
     0.00%  java             [kernel.kallsyms]   [k] __skb_clone
     0.00%  java             libudev.so.1.6.13   [.] 0x000000000000eb2c
     0.00%  G1 Refine#10     libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] __migration_entry_wait
     0.00%  java             [kernel.kallsyms]   [k] __remove_hrtimer
     0.00%  java             [kernel.kallsyms]   [k] irq_enter
     0.00%  java             libjvm.so           [.] AdapterHandlerLibrary::create_native_wrapper
     0.00%  C1 CompilerThre  libjvm.so           [.] DebugInformationRecorder::DebugInformationRecorder
     0.00%  G1 Refine#2      libjvm.so           [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] enqueue_entity
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] ttwu_do_wakeup
     0.00%  GC Thread#17     libpthread-2.28.so  [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] cpu_load_update
     0.00%  java             [kernel.kallsyms]   [k] update_load_avg
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  G1 Refine#2      libjvm.so           [.] G1ConcurrentRefineStats::operator+=
     0.00%  java             [kernel.kallsyms]   [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  java             ld-2.28.so          [.] __tls_get_addr
     0.00%  java             libjvm.so           [.] CodeletMark::CodeletMark
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  G1 Refine#17     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  GC Thread#0      libpthread-2.28.so  [.] __condvar_confirm_wakeup
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] run_posix_cpu_timers
     0.00%  GC Thread#17     libpthread-2.28.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] migrate_pages
     0.00%  C1 CompilerThre  libjvm.so           [.] os::PlatformMonitor::wait
     0.00%  G1 Refine#17     [kernel.kallsyms]   [k] apic_timer_interrupt
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] smp_call_function_many
     0.00%  G1 Refine#0      libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  G1 Refine#12     libjvm.so           [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  GC Thread#2      libjvm.so           [.] BufferNode::Allocator::allocate
     0.00%  java             [kernel.kallsyms]   [k] smp_apic_timer_interrupt
     0.00%  java             libjvm.so           [.] JavaFrameAnchor::make_walkable
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] activate_task
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] pick_next_task_fair
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] account_entity_enqueue
     0.00%  java             [kernel.kallsyms]   [k] resched_curr
     0.00%  G1 Refine#12     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#21     libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] __update_load_avg_cfs_rq
     0.00%  G1 Refine#5      [kernel.kallsyms]   [k] __update_load_avg_se
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] wake_up_q
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] llist_add_batch
     0.00%  C1 CompilerThre  libjvm.so           [.] GraphBuilder::profile_invocation
     0.00%  G1 Refine#15     [kernel.kallsyms]   [k] llist_add_batch
     0.00%  G1 Refine#2      [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#20     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] up_read
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] flush_tlb_func_common.constprop.9
     0.00%  java             libjvm.so           [.] Assembler::init_attributes
     0.00%  G1 Refine#16     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  G1 Refine#16     libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#9      [kernel.kallsyms]   [k] __remove_hrtimer
     0.00%  GC Thread#0      [kernel.kallsyms]   [k] update_cfs_rq_h_load
     0.00%  G1 Refine#0      libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#19     libjvm.so           [.] G1HotCardCache::insert
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.00%  GC Thread#22     libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.00%  java             [kernel.kallsyms]   [k] scheduler_tick
     0.00%  java             libjvm.so           [.] ResolvedMethodTable::create_table
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] __mod_node_page_state
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] try_to_unmap_one
     0.00%  java             [kernel.kallsyms]   [k] rcu_segcblist_pend_cbs
     0.00%  java             libjvm.so           [.] SystemDictionary::resolve_instance_class_or_null
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] schedule
     0.00%  G1 Refine#15     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#16     libjvm.so           [.] RSHashTable::add_card
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] __hrtimer_run_queues
     0.00%  java             [kernel.kallsyms]   [k] __wake_up_common_lock
     0.00%  G1 Refine#1      libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] page_fault
     0.00%  G1 Refine#5      libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  G1 Refine#9      libjvm.so           [.] oopDesc::size_given_klass
     0.00%  GC Thread#20     [kernel.kallsyms]   [k] llist_add_batch
     0.00%  java             libjvm.so           [.] RelocIterator::RelocIterator
     0.00%  java             [kernel.kallsyms]   [k] do_timer
     0.00%  java             libjvm.so           [.] OopMap::set_callee_saved
     0.00%  G1 Refine#15     libjvm.so           [.] RSHashTable::add_card
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] do_syscall_64
     0.00%  G1 Refine#16     libpthread-2.28.so  [.] __deallocate_stack
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%  G1 Refine#4      libpthread-2.28.so  [.] __pthread_mutex_unlock_usercnt
     0.00%  java             libc-2.28.so        [.] __strcpy_sse2_unaligned
     0.00%  G1 Refine#21     libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#22     libjvm.so           [.] PtrQueueSet::deallocate_buffer
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] llist_reverse_order
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] __free_pages_ok
     0.00%  GC Thread#9      libc-2.28.so        [.] __memset_avx2_unaligned_erms
     0.00%  java             libc-2.28.so        [.] msort_with_tmp.part.0
     0.00%  C2 CompilerThre  libjvm.so           [.] Node::has_special_unique_user
     0.00%  G1 Refine#14     [kernel.kallsyms]   [k] try_to_wake_up
     0.00%  G1 Refine#22     [kernel.kallsyms]   [k] futex_wait_setup
     0.00%  G1 Refine#4      [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] llist_reverse_order
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  java             libjvm.so           [.] CodeHeap::mark_segmap_as_used
     0.00%  java             libjvm.so           [.] RegisterMap::pd_location
     0.00%  java             libjvm.so           [.] java_lang_ClassLoader::non_reflection_class_loader
     0.00%  C1 CompilerThre  libpthread-2.28.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] __remove_hrtimer
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] llist_add_batch
     0.00%  java             [kernel.kallsyms]   [k] _raw_spin_unlock_irqrestore
     0.00%  java             libjvm.so           [.] vmSymbols::initialize
     0.00%  G1 Refine#16     [kernel.kallsyms]   [k] __schedule
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] __handle_mm_fault
     0.00%  java             [kernel.kallsyms]   [k] strncpy_from_user
     0.00%  java             perf-5443.map       [.] int java.lang.String.hashCode()
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::interfere_with_live
     0.00%  G1 Refine#1      libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  GC Thread#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ScanCardClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.00%  G1 Refine#1      libjvm.so           [.] G1ConcurrentRefineThread::activate
     0.00%  G1 Refine#1      libjvm.so           [.] oopDesc::size_given_klass
     0.00%  G1 Refine#16     libjvm.so           [.] Mutex::lock_without_safepoint_check
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] __hrtimer_get_next_event
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%  java             [kernel.kallsyms]   [k] rcu_irq_enter
     0.00%  java             libjvm.so           [.] OtherRegionsTable::clear
     0.00%  C1 CompilerThre  libc-2.28.so        [.] __strncpy_sse2_unaligned
     0.00%  G1 Refine#9      [kernel.kallsyms]   [k] smp_call_function_many
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] dequeue_entity
     0.00%  C2 CompilerThre  libjvm.so           [.] Arena::Arealloc
     0.00%  G1 Refine#16     libjvm.so           [.] G1ConcurrentRefine::do_refinement_step
     0.00%  G1 Refine#16     libjvm.so           [.] G1HotCardCache::insert
     0.00%  G1 Refine#22     libjvm.so           [.] G1CardCounts::add_card_count
     0.00%  GC Thread#12     [kernel.kallsyms]   [k] clear_subpage
     0.00%  GC Thread#17     libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  GC Thread#4      libc-2.28.so        [.] __libc_malloc
     0.00%  java             libjvm.so           [.] Location::Location
     0.00%  G1 Refine#22     [kernel.kallsyms]   [k] llist_reverse_order
     0.00%  GC Thread#13     [kernel.kallsyms]   [k] llist_reverse_order
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] copy_page
     0.00%  GC Thread#2      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  GC Thread#3      libjvm.so           [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] __do_page_fault
     0.00%  java             [kernel.kallsyms]   [k] handle_mm_fault
     0.00%  C1 CompilerThre  libjvm.so           [.] nmethod::copy_scopes_pcs
     0.00%  G1 Refine#0      [vdso]              [.] 0x00000000000009f9
     0.00%  G1 Refine#0      libjvm.so           [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  G1 Refine#22     [kernel.kallsyms]   [k] task_tick_fair
     0.00%  java             [kernel.kallsyms]   [k] __list_add_valid
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] __update_load_avg_se
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] apic_timer_interrupt
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] llist_add_batch
     0.00%  GC Thread#21     [kernel.kallsyms]   [k] _cond_resched
     0.00%  java             libc-2.28.so        [.] _IO_vfprintf
     0.00%  G1 Refine#5      [kernel.kallsyms]   [k] task_tick_fair
     0.00%  GC Thread#0      libjvm.so           [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#1      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  GC Thread#14     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  GC Thread#8      libjvm.so           [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceKlass, narrowOop>
     0.00%  java             libjvm.so           [.] MemAllocator::Allocation::check_out_of_memory
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] get_futex_key_refs.isra.12
     0.00%  C1 CompilerThre  libjvm.so           [.] ciObjectFactory::ciObjectFactory
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] check_preempt_curr
     0.00%  GC Thread#7      [kernel.kallsyms]   [k] find_busiest_group
     0.00%  GC Thread#8      [kernel.kallsyms]   [k] __free_pages_ok
     0.00%  java             libc-2.28.so        [.] __memset_avx2_unaligned_erms
     0.00%  G1 Refine#1      [kernel.kallsyms]   [k] interrupt_entry
     0.00%  GC Thread#2      [kernel.kallsyms]   [k] propagate_protected_usage
     0.00%  java             [kernel.kallsyms]   [k] task_numa_fault
     0.00%  G1 Refine#0      libpthread-2.28.so  [.] pthread_testcancel
     0.00%  G1 Refine#21     libjvm.so           [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.00%  java             [kernel.kallsyms]   [k] __softirqentry_text_start
     0.00%  java             [kernel.kallsyms]   [k] sysfs_kf_seq_show
     0.00%  java             libudev.so.1.6.13   [.] 0x00000000000112a0
     0.00%  GC Thread#17     [kernel.kallsyms]   [k] sync_regs
     0.00%  java             [kernel.kallsyms]   [k] calc_global_load_tick
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] __unqueue_futex
     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] check_preempt_curr
     0.00%  C1 CompilerThre  libjvm.so           [.] CodeHeap::allocate
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::add_users_to_worklist
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] ktime_get_update_offsets_now
     0.00%  GC Thread#16     [kernel.kallsyms]   [k] update_group_capacity
     0.00%  GC Thread#18     [kernel.kallsyms]   [k] __list_del_entry_valid
     0.00%  GC Thread#22     [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::handle_use
     0.00%  G1 Refine#0      [kernel.kallsyms]   [k] llist_add_batch
     0.00%  GC Thread#19     [vdso]              [.] 0x00000000000009f9
     0.00%  GC Thread#3      [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#6      [kernel.kallsyms]   [k] sync_regs
     0.00%  java             [kernel.kallsyms]   [k] kmem_cache_alloc
     0.00%  java             [kernel.kallsyms]   [k] tick_sched_handle
     0.00%  C1 CompilerThre  libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.00%  GC Thread#1      [kernel.kallsyms]   [k] rb_erase_cached
