# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 612K of event 'LLC-load-misses'
# Event count (approx.): 520796147
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  DPU_MRAM_0101    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] pick_next_task_idle
     0.00%  DPU_WORK_0100    libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __mmdrop
     0.00%  G1 Refine#10     libc-2.28.so         [.] _setjmp
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#4      libjvm.so            [.] os::malloc
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  java             [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] native_sched_clock
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] find_vma
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] dpu_lock_rank
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#20     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] kmem_cache_free
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] destroy_context_ldt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  GC Thread#14     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#15     libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] find_next_bit
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] kmem_cache_free
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#9      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#9      libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#9      libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] find_vma
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] hrtimer_active
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] schedule
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Service       [kernel.kallsyms]    [k] free_one_page
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  GC Thread#17     libjvm.so            [.] G1ParEvacuateFollowersClosure::do_void
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  java             ld-2.28.so           [.] _dl_fixup
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] rwsem_down_write_failed_killable
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] sched_setaffinity
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] page_fault
     0.00%  G1 Conc#3        [kernel.kallsyms]    [k] __schedule
     0.00%  G1 Main Marker   [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] __list_add_valid
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#1      ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] update_rt_rq_load_avg
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#14     libjvm.so            [.] G1MergeHeapRootsTask::G1MergeCardSetClosure::do_heap_region
     0.00%  GC Thread#15     libjvm.so            [.] BufferNode::Allocator::allocate
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  GC Thread#16     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#18     [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] find_vma
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] find_vma
     0.00%  java             [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilationPolicy::select_task
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] sched_setaffinity
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] __bitmap_intersects
     0.00%  DPU_MRAM_0402    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] do_futex
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] plist_add
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  G1 Service       [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] stop_two_cpus
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] vmacache_find
     0.00%  GC Thread#14     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#17     libjvm.so            [.] PosixSemaphore::wait
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] plist_add
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __list_add_valid
     0.00%  java             [kernel.kallsyms]    [k] finish_task_switch
     0.00%  java             libjvm.so            [.] InlineCacheBuffer::contains
     0.00%  java             libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] calculate_sigpending
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] gup_pgd_range
     0.00%  C2 CompilerThre  libjvm.so            [.] current_stack_region
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] start_thread
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_POLL_0000    ld-2.28.so           [.] _dl_fixup
     0.00%  G1 Conc#3        [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Main Marker   libc-2.28.so         [.] __ctype_init
     0.00%  G1 Main Marker   libc-2.28.so         [.] arena_get2.part.4
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#22     libjvm.so            [.] __tls_get_addr@plt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#11     libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#6      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#6      libjvm.so            [.] AllocateHeap
     0.00%  GC Thread#6      libjvm.so            [.] HeapRegionClaimer::claim_region
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  java             [kernel.kallsyms]    [k] alloc_pages_vma
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] pthread_self@GLIBC_2.2.5
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __update_idle_core
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] sched_ttwu_pending
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] sched_setaffinity
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __set_cpus_allowed_ptr
     0.00%  G1 Main Marker   [kernel.kallsyms]    [k] do_mmap
     0.00%  G1 Main Marker   libjvm.so            [.] WorkGang::run_task
     0.00%  G1 Refine#0      libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] do_futex
     0.00%  G1 Refine#17     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#6      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  G1 Service       [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#0      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#14     libjvm.so            [.] G1HotCardCache::drain
     0.00%  GC Thread#18     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  Monitor Deflati  [kernel.kallsyms]    [k] hrtimer_active
     0.00%  Sweeper thread   [kernel.kallsyms]    [k] hrtimer_active
     0.00%  VM Periodic Tas  libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  java             perf-22067.map       [.] void java.util.Formatter$FormatSpecifier.printInteger(java.lang.Object, java.util.Locale)
     0.00%  C1 CompilerThre  libjvm.so            [.] Klass::external_name
     0.00%  C2 CompilerThre  libjvm.so            [.] G1CollectedHeap::tlab_capacity
     0.00%  Common-Cleaner   [kernel.kallsyms]    [k] hrtimer_active
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] sched_setaffinity
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0100    libpthread-2.28.so   [.] __condvar_confirm_wakeup
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  G1 Conc#5        [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  G1 Refine#13     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  G1 Refine#9      libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Service       [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Service       [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] stop_two_cpus
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  GC Thread#1      libjvm.so            [.] G1BatchedGangTask::work
     0.00%  GC Thread#1      libjvm.so            [.] G1GCPhaseTimes::phase_name
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  GC Thread#13     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#20     libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#20     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] do_futex
     0.00%  Service Thread   [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  Signal Dispatch  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  java             [kernel.kallsyms]    [k] do_mmap
     0.00%  java             [kernel.kallsyms]    [k] schedule
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] schedule_tail
     0.00%  C1 CompilerThre  libjvm.so            [.] SafepointSynchronize::block
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] vma_merge
     0.00%  Common-Cleaner   [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] ctx_sched_out
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_MRAM_0403    [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  DPU_MRAM_0403    [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] sched_setaffinity
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] check_preempt_wakeup
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __set_cpus_allowed_ptr
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] idle_cpu
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#11     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#0      ld-2.28.so           [.] __tls_get_addr_slow
     0.00%  GC Thread#0      libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#15     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#18     libpthread-2.28.so   [.] __pthread_enable_asynccancel
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] retint_kernel
     0.00%  GC Thread#2      libpthread-2.28.so   [.] _pthread_cleanup_pop
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#20     libjvm.so            [.] os::malloc
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#21     libjvm.so            [.] G1EvacuateRegionsBaseTask::work
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] find_next_bit
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#4      libjvm.so            [.] G1ParScanThreadState::G1ParScanThreadState
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] get_futex_key
     0.00%  GC Thread#8      libjvm.so            [.] G1EvacuateRegionsBaseTask::work
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] mod_zone_page_state
     0.00%  GC Thread#9      libjvm.so            [.] G1Allocator::old_attempt_allocation
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] task_numa_fault
     0.00%  VM Thread        [kernel.kallsyms]    [k] place_entity
     0.00%  VM Thread        [kernel.kallsyms]    [k] schedule_tail
     0.00%  VM Thread        libjvm.so            [.] G1CollectedHeap::pre_evacuate_collection_set
     0.00%  java             perf-22067.map       [.] void java.util.Formatter$FormatSpecifier.checkNumeric()
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] free_pages
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] futex_wait
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] gup_pgd_range
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] mem_cgroup_commit_charge
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] schedule
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] do_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] enqueue_entity
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] schedule
     0.00%  DPU_POLL_0000    libdpu.so.0.0        [.] dpu_get_run_context
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] drop_futex_key_refs.isra.18
     0.00%  DPU_WORK_0400    libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  G1 Conc#0        [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  G1 Conc#1        [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  G1 Main Marker   [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] schedule
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] schedule
     0.00%  G1 Refine#20     ld-2.28.so           [.] __tls_get_addr
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] migrate_task_to
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] uncharge_batch
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  GC Thread#16     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  GC Thread#17     [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#17     libjvm.so            [.] G1EvacuateRegionsBaseTask::work
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#22     libjvm.so            [.] G1MergeHeapRootsTask::G1MergeLogBufferCardsClosure::do_card_ptr
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] migrate_task_to
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] schedule
