# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 87K of event 'LLC-load-misses'
# Event count (approx.): 55882979
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] down_read_trylock
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] hrtimer_active
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  GC Thread#8      libjvm.so            [.] OopMapCache::lookup
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#9      libjvm.so            [.] G1GCPhaseTimes::record_or_add_thread_work_item
     0.00%  C2 CompilerThre  libjvm.so            [.] MemBarNode::bottom_type
     0.00%  GC Thread#1      libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  VM Thread        libc-2.28.so         [.] __printf_fp_l
     0.00%  C1 CompilerThre  libjvm.so            [.] metaspace::MetaspaceArena::allocate
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  GC Thread#14     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  C1 CompilerThre  libjvm.so            [.] Interval::add_range
     0.00%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::df_flow_types
     0.00%  GC Thread#1      libjvm.so            [.] G1RebuildFreeListTask::work
     0.00%  GC Thread#1      libpthread-2.28.so   [.] pthread_mutex_trylock
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::Split
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] load_balance
     0.00%  VM Thread        [kernel.kallsyms]    [k] memcpy_erms
     0.00%  java             [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] vmacache_find
     0.00%  C2 CompilerThre  libjvm.so            [.] MachOper::num_edges
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.00%  GC Thread#14     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] run_local_timers
     0.00%  GC Thread#17     libjvm.so            [.] HandleMark::initialize
     0.00%  GC Thread#9      libc-2.28.so         [.] __memset_avx2_unaligned_erms
     0.00%  java             [kernel.kallsyms]    [k] down_write
     0.00%  GC Thread#13     libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceMirrorKlass, oopDesc*>
     0.00%  GC Thread#9      libjvm.so            [.] HandleMark::initialize
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __list_add_valid
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] memset_erms
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] task_numa_find_cpu
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#11     libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#14     libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  C1 CompilerThre  libjvm.so            [.] ValueRecorder<Metadata*>::maybe_find_index
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] set_task_cpu
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] sync_regs
     0.00%  C1 CompilerThre  libjvm.so            [.] relocInfo::initialize
     0.00%  GC Thread#1      libjvm.so            [.] G1Policy::phase_times
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] raise_softirq
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] mem_cgroup_throttle_swaprate
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#9      libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::get_late_ctrl_with_anti_dep
     0.00%  GC Thread#0      libjvm.so            [.] JavaThread::oops_do_no_frames
     0.00%  GC Thread#14     libjvm.so            [.] G1MergeHeapRootsTask::G1FlushHumongousCandidateRemSets::do_heap_region
     0.00%  GC Thread#16     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#7      libc-2.28.so         [.] _int_free
     0.00%  java             libjvm.so            [.] BufferBlob::create
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __d_lookup
     0.00%  GC Thread#1      libjvm.so            [.] ConstantPool::impl_signature_ref_at
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __page_cache_release
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  GC Thread#4      libjvm.so            [.] G1ScanHRForRegionClosure::scan_heap_roots
     0.00%  GC Thread#5      libjvm.so            [.] HeapRegionTracer::send_region_type_change
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  C1 CompilerThre  libjvm.so            [.] Klass::method_at_vtable
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] cpumask_next
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  GC Thread#8      libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  C2 CompilerThre  libjvm.so            [.] addL_rReg_immNode::Expand
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#2      libc-2.28.so         [.] malloc_consolidate
     0.00%  java             [kernel.kallsyms]    [k] do_mprotect_pkey
     0.00%  GC Thread#20     libjvm.so            [.] HeapRegionManager::par_iterate
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __list_add_valid
     0.00%  GC Thread#12     libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  GC Thread#0      libjvm.so            [.] G1BatchedGangTask::work
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __note_gp_changes
     0.00%  C2 CompilerThre  libjvm.so            [.] DirectivesStack::release
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] mpol_misplaced
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.00%  GC Thread#7      libjvm.so            [.] G1ParScanThreadState::allocate_copy_slow
     0.00%  C2 CompilerThre  libjvm.so            [.] Dictionary::find
     0.00%  GC Thread#12     libjvm.so            [.] PLAB::retire
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#7      libjvm.so            [.] CollectedHeap::fill_with_dummy_object
     0.00%  Reference Handl  libjvm.so            [.] stringStream::write
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] find_first_bit
     0.00%  GC Thread#2      libjvm.so            [.] G1PrepareEvacuationTask::G1PrepareRegionsClosure::do_heap_region
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] idle_cpu
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeHeap::allocated_capacity
     0.00%  C1 CompilerThre  libjvm.so            [.] Reflection::verify_class_access
     0.00%  C2 CompilerThre  libjvm.so            [.] MachNode::Opcode
     0.00%  GC Thread#12     libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#16     libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  java             perf-18936.map       [.] int jdk.internal.org.objectweb.asm.SymbolTable.addType(java.lang.String)
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __kmalloc_node
     0.00%  GC Thread#13     libjvm.so            [.] CodeCacheSweeperThread::oops_do_no_frames
     0.00%  GC Thread#16     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  GC Thread#20     libjvm.so            [.] G1RemSet::prepare_region_for_scan
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] path_openat
     0.00%  G1 Service       libjvm.so            [.] G1RemSetSamplingTask::execute
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] account_user_time
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] idle_cpu
     0.00%  C2 CompilerThre  libjvm.so            [.] prefetchAllocNode::oper_input_base
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] ktime_add_safe
     0.00%  GC Thread#15     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#7      libjvm.so            [.] G1ParScanThreadState::G1ParScanThreadState
     0.00%  C2 CompilerThre  libjvm.so            [.] salI_rReg_1Node::Expand
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#21     libjvm.so            [.] G1GCPhaseTimes::record_or_add_thread_work_item
     0.00%  GC Thread#4      libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __schedule
     0.00%  C2 CompilerThre  libjvm.so            [.] Matcher::find_shared_visit
     0.00%  C2 CompilerThre  libjvm.so            [.] cmpOpUOper::clone
     0.00%  GC Thread#4      libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] cpu_load_update
     0.00%  java             [kernel.kallsyms]    [k] nr_blockdev_pages
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] do_huge_pmd_anonymous_page
     0.00%  GC Thread#10     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] memcg_check_events
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  C2 CompilerThre  libjvm.so            [.] vecYOper::type
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#5      libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  C1 CompilerThre  libjvm.so            [.] ValueMap::find_insert
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#12     libjvm.so            [.] G1CollectedHeap::reset_hot_card_cache
     0.00%  GC Thread#15     libjvm.so            [.] SparsePRT::clear
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  java             [kernel.kallsyms]    [k] num_to_str
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#14     libjvm.so            [.] G1BatchedGangTask::work
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#0      libjvm.so            [.] PLAB::flush_and_retire_stats
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] task_tick_numa
     0.00%  GC Thread#11     libjvm.so            [.] ClassLoaderDataGraph::roots_cld_do
     0.00%  GC Thread#11     libjvm.so            [.] G1HotCardCache::drain
     0.00%  GC Thread#11     libjvm.so            [.] JNIHandleBlock::oops_do
     0.00%  GC Thread#17     libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#7      libjvm.so            [.] ImmutableOopMapSet::find_map_at_offset
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __bitmap_and
     0.00%  GC Thread#19     libjvm.so            [.] FreeCSetClosure::do_heap_region
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] try_charge
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#13     libc-2.28.so         [.] __memset_avx2_erms
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#2      libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#4      libpthread-2.28.so   [.] pthread_cond_broadcast@@GLIBC_2.3.2
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] run_local_timers
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] sync_regs
     0.00%  GC Thread#7      libjvm.so            [.] G1CodeRootSet::contains
     0.00%  VM Periodic Tas  libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  G1 Service       [kernel.kallsyms]    [k] __switch_to
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  GC Thread#18     libjvm.so            [.] G1ParEvacuateFollowersClosure::do_void
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#5      libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  G1 Refine#0      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#1      libjvm.so            [.] GangWorker::loop
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#22     libjvm.so            [.] JavaThread::oops_do_no_frames
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#1      libc-2.28.so         [.] __memset_avx2_erms
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] account_process_tick
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#12     libjvm.so            [.] JavaThread::oops_do_no_frames
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] scheduler_tick
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] native_write_msr
     0.00%  GC Thread#5      libjvm.so            [.] ImmutableOopMapSet::find_map_at_offset
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#19     libjvm.so            [.] G1PLABAllocator::waste
     0.00%  GC Thread#22     libjvm.so            [.] TaskTerminator::offer_termination
     0.00%  GC Thread#4      libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#7      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] account_user_time
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] read_tsc
     0.00%  C2 CompilerThre  libc-2.28.so         [.] __uflow
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __inc_node_state
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  GC Thread#13     libjvm.so            [.] G1SurvRateGroup::record_surviving_words
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] hrtimer_active
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] resched_curr
     0.00%  G1 Refine#2      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  GC Thread#12     libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#8      libjvm.so            [.] AllocateHeap
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] get_task_policy.part.36
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] get_vma_policy.part.40
     0.00%  GC Thread#0      libjvm.so            [.] nmethod::oops_do
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  java             [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  C1 CompilerThre  libjvm.so            [.] If::visit
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] scheduler_tick
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] idle_cpu
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#22     ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] run_local_timers
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] free_transhuge_page
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __put_compound_page
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  GC Thread#20     libjvm.so            [.] PLAB::retire
     0.00%  GC Thread#20     libjvm.so            [.] PLABStats::desired_plab_sz
     0.00%  GC Thread#5      libjvm.so            [.] G1ParEvacuateFollowersClosure::do_void
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#11     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.00%  VM Thread        libc-2.28.so         [.] __libc_realloc
     0.00%  GC Thread#10     libjvm.so            [.] G1GCPhaseTimes::phase_name
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#18     libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] memcg_kmem_charge
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] smp_apic_timer_interrupt
     0.00%  GC Thread#12     libjvm.so            [.] G1PrepareEvacuationTask::G1PrepareRegionsClosure::do_heap_region
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __mem_cgroup_threshold
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  C2 CompilerThre  libjvm.so            [.] ValueRecorder<Metadata*>::maybe_find_index
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  GC Thread#13     libjvm.so            [.] G1GCPhaseTimes::phase_name
     0.00%  GC Thread#4      libjvm.so            [.] G1FromCardCache::clear
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] page_counter_try_charge
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#1      libjvm.so            [.] G1RegionsOnNodes::add
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] intel_pmu_disable_all
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] get_task_policy.part.36
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __delayacct_add_tsk
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_index_impl
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#11     libjvm.so            [.] os::PlatformMonitor::wait
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] account_process_tick
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] down_read_trylock
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] irq_enter
     0.00%  GC Thread#4      libjvm.so            [.] RelocIterator::initialize
     0.00%  GC Thread#4      libjvm.so            [.] methodHandle::~methodHandle
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#7      libjvm.so            [.] GangWorker::loop
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  GC Thread#18     libpthread-2.28.so   [.] pthread_mutex_trylock
     0.00%  GC Thread#20     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#6      libjvm.so            [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.00%  java             libjvm.so            [.] G1Policy::record_new_heap_size
     0.00%  GC Thread#12     libjvm.so            [.] OopMapCache::lookup
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::gather_lrg_masks
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] kmem_cache_free
     0.00%  GC Thread#16     libjvm.so            [.] G1FromCardCache::clear
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  GC Thread#5      libjvm.so            [.] G1DirtyCardQueueSet::num_par_ids
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  C2 CompilerThre  libjvm.so            [.] ciInstanceKlass::ciInstanceKlass
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#11     libjvm.so            [.] G1ParScanThreadState::allocate_copy_slow
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#15     libjvm.so            [.] G1RebuildFreeListTask::work
     0.00%  GC Thread#17     libjvm.so            [.] ObjArrayAllocator::initialize
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  GC Thread#9      libjvm.so            [.] G1MergeHeapRootsTask::G1MergeCardSetClosure::do_heap_region
     0.00%  VM Thread        [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] available_idle_cpu
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] blk_stat_timer_fn
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  java             [kernel.kallsyms]    [k] lookup_fast
     0.00%  GC Thread#0      libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#11     libjvm.so            [.] G1RebuildFreeListTask::work
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] find_vma
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] cpumask_next_and
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] rcu_process_callbacks
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] task_numa_find_cpu
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] update_curr
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  GC Thread#4      libjvm.so            [.] HandleMark::initialize
     0.00%  GC Thread#4      libjvm.so            [.] YoungGCTracer::should_send_promotion_in_new_plab_event
     0.00%  VM Thread        libjvm.so            [.] G1GCPhaseTimes::sum_thread_work_items
     0.00%  C1 CompilerThre  libjvm.so            [.] LogicOp::hash
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __kmalloc
     0.00%  GC Thread#11     libjvm.so            [.] OtherRegionsTable::iterate<G1MergeHeapRootsTask::G1MergeCardSetClosure>
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] deactivate_task
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] free_unref_page_prepare.part.69
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#10     ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] account_user_time
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] rebalance_domains
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __radix_tree_lookup
     0.00%  G1 Service       libjvm.so            [.] AbsSeq::dsd
     0.00%  G1 Service       libjvm.so            [.] G1Analytics::predict_scan_card_num
     0.00%  GC Thread#12     libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] uncharge_batch
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] find_next_bit
